hour,price,distance,surge_multiplier,cab_type,name
16,8.5,1.39,1.0,Uber,UberX
1,27.5,1.35,1.0,Uber,Black SUV
7,37.0,4.48,1.0,Uber,Black SUV
15,30.0,1.74,1.0,Lyft,Lux Black XL
12,19.0,2.17,1.0,Uber,Black
16,7.0,1.25,1.0,Uber,UberX
1,7.0,1.03,1.0,Uber,WAV
7,22.5,2.53,1.0,Lyft,Lux Black
18,11.5,3.42,1.0,Uber,WAV
13,32.5,3.15,1.0,Lyft,Lux Black XL
12,16.5,3.44,1.0,Lyft,Lyft XL
2,45.5,4.53,1.0,Lyft,Lux Black XL
2,5.0,3.32,1.0,Lyft,Shared
13,10.5,3.24,1.0,Lyft,Lyft
15,7.0,1.07,1.0,Lyft,Shared
9,16.5,1.44,1.0,Lyft,Lux Black
14,10.5,1.0,1.0,Lyft,Lyft XL
11,12.0,3.61,1.0,Uber,WAV
1,15.0,1.61,1.0,Uber,UberXL
1,16.5,2.55,1.0,Lyft,Lyft XL
9,9.0,1.72,1.0,Lyft,Lyft
2,30.0,2.04,1.0,Lyft,Lux Black XL
6,9.5,3.22,1.0,Uber,UberX
5,13.5,4.31,1.0,Lyft,Lyft
0,7.0,3.19,1.0,Lyft,Shared
0,7.0,0.73,1.0,Uber,WAV
14,10.0,1.35,1.0,Uber,UberPool
10,7.0,1.3,1.0,Uber,UberPool
22,13.5,1.22,1.0,Lyft,Lux
21,9.0,1.46,1.0,Lyft,Lyft
12,31.5,3.07,1.0,Uber,Black SUV
12,20.5,2.58,1.0,Uber,Black
23,7.0,2.65,1.0,Lyft,Shared
10,19.5,3.12,1.0,Lyft,Lux
3,38.0,3.02,2.5,Lyft,Lyft XL
5,32.5,2.95,1.0,Lyft,Lux Black XL
20,13.5,1.54,1.0,Lyft,Lyft XL
0,5.0,1.01,1.0,Lyft,Shared
6,9.5,2.12,1.0,Uber,WAV
22,15.0,1.5,1.0,Uber,Black
5,9.5,2.8,1.0,Uber,UberPool
7,7.0,2.28,1.0,Lyft,Shared
4,13.5,2.04,1.0,Uber,UberX
2,16.0,2.32,1.0,Uber,UberXL
19,16.5,2.85,1.0,Lyft,Lyft XL
6,27.0,1.63,1.0,Uber,Black SUV
11,28.5,1.97,1.0,Uber,Black SUV
1,35.5,3.05,1.0,Uber,Black SUV
3,9.0,3.47,1.0,Lyft,Shared
19,26.0,1.15,1.0,Lyft,Lux Black XL
6,8.5,1.92,1.0,Uber,UberX
8,21.5,2.86,1.0,Uber,Black
18,7.0,2.06,1.0,Lyft,Shared
22,27.5,1.16,1.0,Uber,Black SUV
9,18.0,1.41,1.0,Uber,Black
18,12.0,3.08,1.0,Uber,UberX
6,28.0,1.45,1.0,Uber,Black SUV
2,27.5,1.34,1.0,Lyft,Lux Black XL
4,10.0,2.84,1.0,Uber,UberPool
13,24.0,2.86,1.0,Uber,Black
11,17.0,3.28,1.0,Uber,UberXL
6,22.5,2.13,1.0,Lyft,Lux Black
9,13.5,1.71,1.0,Lyft,Lyft XL
13,13.0,2.99,1.0,Uber,WAV
16,15.0,2.72,1.0,Uber,UberXL
5,5.0,1.51,1.0,Lyft,Shared
10,15.5,1.03,1.0,Uber,Black
7,7.0,0.49,1.0,Uber,UberX
4,10.5,2.61,1.0,Uber,UberX
18,7.0,2.26,1.0,Lyft,Shared
4,29.5,2.46,1.0,Uber,Black SUV
22,31.5,2.44,1.0,Uber,Black SUV
23,10.0,0.56,1.0,Uber,UberPool
5,32.5,4.55,1.0,Lyft,Lux Black
2,16.5,1.0,1.0,Lyft,Lux Black
3,22.0,3.07,1.0,Uber,Black
2,26.0,2.13,1.25,Lyft,Lux Black
12,3.0,2.26,1.0,Lyft,Shared
0,16.0,0.99,1.0,Uber,Black
3,11.0,1.49,1.0,Lyft,Lyft XL
8,11.5,2.49,1.0,Uber,UberX
22,7.0,2.02,1.0,Lyft,Shared
1,8.5,1.5,1.0,Uber,WAV
15,9.0,2.84,1.0,Uber,UberPool
16,7.0,3.15,1.0,Lyft,Shared
11,8.5,3.23,1.0,Uber,UberPool
2,10.5,2.0,1.0,Lyft,Lyft
10,8.0,2.27,1.0,Uber,UberPool
15,32.5,4.47,1.0,Lyft,Lux Black
19,15.0,0.91,1.0,Uber,Black
22,8.0,1.36,1.0,Uber,UberX
21,23.0,1.81,1.0,Uber,Black SUV
14,33.5,2.71,1.0,Uber,Black SUV
1,7.0,2.55,1.0,Lyft,Shared
15,13.5,1.73,1.0,Lyft,Lyft XL
14,32.5,2.86,1.0,Lyft,Lux Black XL
0,11.5,3.17,1.0,Uber,UberPool
0,11.0,3.13,1.0,Uber,UberPool
8,34.0,1.7,2.0,Lyft,Lux Black
17,9.0,4.59,1.0,Lyft,Shared
13,47.5,5.39,1.0,Lyft,Lux Black XL
16,9.0,2.83,1.0,Lyft,Shared
21,27.5,1.7,1.0,Lyft,Lux Black XL
20,8.5,1.35,1.0,Uber,WAV
0,13.5,1.49,1.0,Lyft,Lux
15,32.5,2.83,1.25,Lyft,Lux Black
7,15.0,0.72,1.0,Uber,Black
7,12.0,2.32,1.0,Uber,UberPool
14,47.5,5.23,1.0,Lyft,Lux Black XL
20,38.0,2.84,1.0,Uber,Black SUV
19,9.0,2.37,1.0,Lyft,Lyft
18,22.5,3.22,1.0,Lyft,Lux
15,38.0,2.91,1.0,Lyft,Lux Black XL
21,23.0,2.32,1.0,Uber,Black
20,3.0,1.05,1.0,Lyft,Shared
20,13.0,3.3,1.0,Uber,WAV
6,3.0,1.62,1.0,Lyft,Shared
8,7.0,1.28,1.0,Lyft,Lyft
21,10.5,3.3,1.0,Uber,UberX
1,13.5,1.94,1.0,Lyft,Lyft XL
1,22.5,3.32,1.0,Lyft,Lux
3,22.5,4.7,1.0,Lyft,Lyft XL
17,24.0,2.66,1.0,Uber,Black
15,27.5,1.07,1.0,Lyft,Lux Black XL
22,10.5,2.68,1.0,Lyft,Lyft
0,33.5,2.8,1.0,Uber,Black SUV
10,13.0,1.85,1.0,Uber,UberXL
6,9.5,1.04,1.0,Uber,UberX
18,22.5,2.26,1.0,Lyft,Lux Black
9,7.0,0.54,1.0,Uber,UberX
20,11.0,2.45,1.0,Lyft,Lyft
1,13.5,1.94,1.0,Lyft,Lyft XL
3,11.0,1.22,1.0,Uber,UberXL
8,16.0,1.35,1.0,Uber,UberXL
6,26.0,3.14,1.0,Lyft,Lux Black
1,13.5,3.13,1.25,Lyft,Lyft
4,9.0,4.6,1.0,Lyft,Shared
23,15.0,4.72,1.0,Uber,WAV
0,27.5,3.05,1.0,Lyft,Lux Black
13,29.5,2.61,1.0,Uber,Black SUV
21,7.0,0.61,1.0,Lyft,Lyft
19,21.0,1.72,1.0,Uber,Black
12,7.5,2.14,1.0,Uber,WAV
8,13.5,1.14,1.0,Lyft,Lyft XL
8,34.0,3.55,1.0,Lyft,Lux Black
0,7.0,0.39,1.0,Uber,UberX
11,8.5,0.49,1.0,Uber,UberXL
12,12.0,2.62,1.0,Uber,WAV
14,10.5,1.42,1.0,Lyft,Lyft XL
0,27.5,1.16,1.0,Uber,Black SUV
6,32.5,2.49,1.0,Lyft,Lux Black XL
4,9.0,2.72,1.0,Uber,UberPool
20,35.0,3.05,1.0,Uber,Black SUV
14,7.0,1.21,1.0,Uber,UberX
20,13.5,2.4,1.0,Lyft,Lyft XL
0,22.5,2.95,1.0,Lyft,Lux Black
8,5.0,1.71,1.0,Lyft,Shared
17,22.5,3.16,1.0,Lyft,Lux
16,15.0,3.23,1.0,Uber,UberX
2,13.0,1.08,1.0,Uber,UberXL
22,9.0,2.51,1.0,Lyft,Lyft
16,22.5,1.87,1.0,Lyft,Lux Black
16,7.0,1.09,1.0,Lyft,Lyft
16,19.5,2.32,1.0,Lyft,Lux
2,9.0,2.07,1.0,Lyft,Lyft
20,13.5,2.4,1.0,Lyft,Lyft XL
13,10.5,1.16,1.0,Uber,UberXL
14,7.0,1.02,1.0,Lyft,Lyft
1,32.5,3.15,1.0,Lyft,Lux Black XL
14,8.5,2.32,1.0,Uber,WAV
12,20.5,2.5,1.0,Uber,Black
0,10.5,1.01,1.0,Lyft,Lyft XL
10,16.5,1.07,1.0,Lyft,Lux Black
3,9.5,1.64,1.0,Uber,WAV
23,7.0,0.54,1.0,Uber,UberX
12,23.0,4.4,1.0,Uber,UberXL
13,12.5,1.11,1.0,Uber,UberXL
4,15.0,2.61,1.0,Uber,UberXL
18,9.0,0.46,1.0,Lyft,Lyft XL
4,7.5,0.56,1.0,Uber,WAV
18,13.5,2.44,1.5,Lyft,Lyft
21,11.0,3.49,1.0,Lyft,Lyft
14,10.5,3.06,1.0,Uber,UberX
10,11.0,1.0,1.0,Lyft,Lyft XL
23,10.5,1.15,1.0,Lyft,Lyft XL
17,7.5,1.35,1.0,Uber,UberPool
18,11.0,0.57,1.0,Lyft,Lux
15,10.5,2.79,1.0,Uber,WAV
9,8.5,1.62,1.0,Uber,UberX
16,26.0,0.73,1.0,Lyft,Lux Black XL
0,23.0,4.42,1.0,Uber,UberXL
9,8.5,1.08,1.0,Uber,UberX
14,10.5,2.27,1.0,Uber,WAV
20,11.0,0.9,1.0,Lyft,Lux
8,6.5,1.49,1.0,Uber,UberPool
6,9.5,2.72,1.0,Uber,UberX
19,16.5,0.64,1.0,Lyft,Lux Black
3,7.0,2.54,1.0,Lyft,Shared
16,20.5,2.86,1.0,Uber,Black
0,22.5,2.49,1.0,Lyft,Lux Black
9,7.0,0.43,1.0,Lyft,Lyft
15,7.0,1.06,1.0,Lyft,Lyft
12,9.5,2.86,1.0,Uber,WAV
16,9.5,2.73,1.0,Uber,UberPool
7,17.0,2.3,1.0,Uber,UberXL
15,5.0,1.17,1.0,Lyft,Shared
19,11.0,3.13,1.0,Lyft,Lyft
21,38.5,3.16,1.0,Lyft,Lux Black XL
4,19.5,1.0,2.0,Lyft,Lyft XL
16,19.0,2.32,1.0,Uber,Black
13,17.5,2.67,1.0,Uber,UberX
4,27.0,1.82,1.0,Uber,Black SUV
3,22.5,1.7,1.0,Lyft,Lux Black
9,3.5,1.4,1.0,Lyft,Shared
13,7.0,1.69,1.0,Lyft,Shared
1,5.0,1.15,1.0,Lyft,Shared
5,16.0,1.34,1.0,Uber,Black
3,33.5,2.98,1.0,Uber,Black SUV
8,10.5,1.03,1.0,Lyft,Lyft XL
13,11.0,0.62,1.0,Lyft,Lyft XL
6,8.5,1.43,1.0,Uber,UberX
19,13.5,1.0,1.0,Lyft,Lux
0,34.0,4.6,1.0,Lyft,Lux Black
5,10.5,0.78,1.0,Lyft,Lux
9,15.0,2.46,1.0,Uber,UberXL
17,10.5,1.99,1.0,Lyft,Lyft
0,10.5,2.62,1.0,Uber,WAV
19,6.5,1.61,1.0,Uber,UberPool
3,10.5,2.98,1.0,Uber,UberX
20,8.0,1.61,1.0,Uber,UberPool
0,13.5,1.74,1.0,Lyft,Lyft XL
9,7.5,0.91,1.0,Uber,UberPool
20,26.0,3.45,1.0,Lyft,Lux Black
11,8.5,2.66,1.0,Uber,UberPool
5,7.0,0.53,1.0,Lyft,Lyft
18,30.0,3.14,1.0,Lyft,Lux Black
13,7.0,0.39,1.0,Uber,UberX
18,26.0,1.61,1.0,Uber,Black SUV
15,27.5,0.94,1.0,Uber,Black SUV
21,7.0,1.5,1.0,Uber,UberX
8,9.5,2.5,1.0,Uber,UberX
14,13.0,1.64,1.0,Uber,WAV
16,29.0,4.72,1.0,Uber,Black
17,5.0,1.73,1.0,Lyft,Shared
0,16.5,1.34,1.0,Lyft,Lux
9,27.5,0.64,1.0,Lyft,Lux Black XL
2,10.5,1.27,1.0,Lyft,Lyft XL
6,30.5,2.72,1.0,Uber,Black SUV
4,52.5,2.46,1.75,Lyft,Lux Black XL
2,9.5,2.62,1.0,Uber,UberPool
23,9.5,3.04,1.0,Uber,UberX
17,26.0,0.49,1.0,Uber,Black SUV
23,16.5,1.13,1.0,Lyft,Lux Black
14,9.0,3.3,1.0,Uber,UberPool
11,13.5,1.55,1.0,Lyft,Lux
19,22.5,4.44,1.0,Uber,UberXL
19,9.5,1.58,1.0,Uber,WAV
23,26.5,1.23,1.0,Uber,Black SUV
19,7.0,1.03,1.0,Uber,WAV
5,10.5,3.01,1.0,Lyft,Lyft
1,19.5,3.03,1.0,Lyft,Lux
4,9.5,2.66,1.0,Uber,WAV
12,10.5,1.46,1.0,Lyft,Lyft XL
3,16.5,2.56,1.0,Lyft,Lux
2,8.0,0.91,1.0,Uber,WAV
14,9.0,0.45,1.0,Lyft,Lyft XL
7,28.5,2.19,1.0,Uber,Black SUV
11,9.0,2.7,1.0,Lyft,Lyft
1,7.5,2.14,1.0,Uber,WAV
12,13.5,1.53,1.0,Lyft,Lyft XL
5,7.0,2.14,1.0,Lyft,Shared
1,16.5,1.14,1.0,Lyft,Lux Black
10,16.0,1.04,1.0,Uber,Black
18,18.5,3.3,1.0,Uber,WAV
14,22.0,2.84,1.0,Uber,Black
14,7.5,1.07,1.0,Uber,WAV
1,13.5,1.45,1.0,Lyft,Lux
4,19.5,2.41,1.0,Lyft,Lux
12,7.5,1.16,1.0,Uber,UberPool
20,17.0,2.2,1.0,Uber,UberX
11,29.5,4.48,1.0,Uber,Black
14,7.5,1.16,1.0,Uber,UberPool
13,7.0,2.73,1.0,Lyft,Shared
3,22.5,2.36,1.0,Lyft,Lux Black
14,28.0,7.46,1.0,Uber,UberXL
16,26.0,3.27,1.0,Lyft,Lux Black
8,14.0,2.32,1.0,Uber,UberXL
17,15.5,0.62,1.0,Uber,Black
6,5.0,1.91,1.0,Lyft,Shared
5,38.0,1.26,1.5,Lyft,Lux Black XL
23,11.5,2.66,1.0,Uber,WAV
3,27.5,1.21,1.0,Uber,Black SUV
15,10.5,2.98,1.0,Uber,WAV
6,31.5,2.67,1.0,Uber,UberXL
1,7.5,0.56,1.0,Uber,UberPool
13,15.0,0.91,1.0,Uber,Black
1,26.0,3.0,1.0,Lyft,Lux Black
22,31.5,1.9,1.0,Uber,Black SUV
2,7.5,1.41,1.0,Uber,WAV
2,10.5,1.83,1.0,Lyft,Lyft
14,15.0,1.34,1.0,Uber,UberXL
19,11.0,2.82,1.0,Lyft,Lyft
19,16.5,2.35,1.0,Lyft,Lux
18,39.5,4.58,1.0,Uber,Black SUV
0,13.5,1.71,1.0,Lyft,Lyft XL
6,15.0,1.5,1.0,Uber,UberXL
2,6.5,1.08,1.0,Uber,UberPool
11,23.0,2.62,1.0,Uber,Black
13,19.5,2.32,1.0,Uber,Black
11,15.5,1.97,1.0,Uber,UberPool
20,22.5,1.89,1.0,Uber,Black
10,9.5,2.67,1.0,Uber,WAV
1,11.0,2.8,1.0,Uber,WAV
11,12.0,3.53,1.0,Uber,WAV
4,19.5,2.49,1.0,Lyft,Lux
22,7.5,1.5,1.0,Uber,WAV
23,27.5,4.19,1.0,Lyft,Lux
16,12.0,3.16,1.0,Uber,UberPool
1,28.0,1.8,1.0,Uber,Black SUV
15,17.5,3.08,1.0,Uber,UberXL
11,7.0,2.51,1.0,Lyft,Shared
14,10.5,1.25,1.0,Uber,WAV
17,11.0,1.44,1.0,Lyft,Lyft XL
13,11.0,3.05,1.0,Uber,UberPool
11,16.5,1.64,1.0,Lyft,Lux
15,11.0,0.52,1.0,Lyft,Lux
11,10.5,2.13,1.0,Lyft,Lyft
20,16.5,1.78,1.0,Lyft,Lyft XL
19,9.5,2.84,1.0,Uber,WAV
0,7.5,0.62,1.0,Uber,UberX
2,10.0,2.62,1.0,Uber,UberPool
10,16.5,0.73,1.0,Lyft,Lux Black
18,16.0,2.62,1.0,Uber,UberXL
23,5.0,1.56,1.0,Lyft,Shared
13,16.5,2.3,1.0,Lyft,Lux
3,67.5,3.36,2.0,Lyft,Lux Black
10,22.5,2.2,1.0,Uber,Black
11,23.0,2.38,1.0,Uber,Black
21,19.5,3.16,1.0,Lyft,Lyft XL
13,16.5,1.21,1.0,Uber,Black
3,11.0,2.71,1.0,Uber,UberX
2,15.0,2.61,1.0,Uber,UberXL
19,16.0,5.7,1.0,Uber,WAV
1,9.0,3.07,1.0,Uber,UberPool
20,31.5,2.72,1.0,Uber,Black SUV
10,13.0,4.48,1.0,Uber,WAV
15,16.5,1.11,1.0,Lyft,Lux Black
7,5.0,2.41,1.0,Lyft,Shared
21,3.0,0.66,1.0,Lyft,Shared
11,27.5,1.45,1.0,Lyft,Lux Black XL
2,22.5,2.19,1.25,Lyft,Lux
3,7.0,1.25,1.0,Uber,WAV
8,34.0,3.2,1.0,Lyft,Lux Black XL
17,10.5,2.41,1.0,Lyft,Lyft
19,7.0,3.18,1.0,Lyft,Shared
1,19.5,3.0,1.25,Lyft,Lyft XL
20,9.0,2.41,1.0,Lyft,Lyft
11,7.0,0.65,1.0,Lyft,Lyft
4,8.0,1.11,1.0,Uber,UberPool
21,32.5,2.32,1.0,Lyft,Lux Black XL
20,11.5,1.35,1.0,Uber,UberX
8,3.5,2.6,1.0,Lyft,Shared
13,19.5,3.3,1.0,Uber,UberXL
20,11.0,3.01,1.0,Uber,UberPool
2,5.0,1.09,1.0,Lyft,Shared
20,16.0,1.08,1.0,Uber,Black
13,13.5,1.67,1.0,Lyft,Lyft XL
21,22.5,3.03,1.0,Lyft,Lux Black
0,8.0,1.61,1.0,Uber,UberX
17,27.5,5.4,1.0,Lyft,Lux
20,25.0,3.08,1.0,Uber,Black
8,34.0,3.25,1.0,Lyft,Lux Black XL
2,33.0,4.44,1.0,Uber,UberXL
19,31.5,2.44,1.0,Uber,Black SUV
23,22.5,3.22,1.0,Uber,Black
1,8.0,2.82,1.0,Uber,UberPool
14,26.0,0.55,1.0,Uber,Black SUV
21,16.5,2.87,1.0,Lyft,Lyft XL
10,16.0,2.17,1.0,Uber,UberXL
2,9.5,1.46,1.0,Uber,WAV
1,29.5,1.41,1.0,Uber,Black SUV
18,9.0,0.76,1.0,Lyft,Lyft XL
18,11.0,1.54,1.0,Lyft,Lyft XL
22,7.0,0.66,1.0,Lyft,Lyft
13,28.5,4.4,1.0,Uber,Black
16,18.5,2.34,1.0,Uber,UberXL
17,8.5,2.04,1.0,Uber,UberPool
2,7.0,0.56,1.0,Uber,UberX
1,27.5,5.34,1.0,Lyft,Lux
0,16.5,2.9,1.0,Lyft,Lyft XL
20,9.5,2.62,1.0,Uber,WAV
18,9.0,2.43,1.0,Lyft,Lyft
12,20.5,2.66,1.0,Uber,Black
2,14.0,5.7,1.0,Uber,UberX
10,30.0,5.41,1.0,Lyft,Lux
9,13.5,4.73,1.0,Uber,WAV
11,8.5,2.17,1.0,Uber,UberPool
23,17.0,1.23,1.0,Uber,Black
18,7.0,1.37,1.0,Lyft,Lyft
15,12.5,2.38,1.0,Uber,UberX
7,21.5,2.46,1.0,Uber,Black
8,22.5,1.69,1.0,Lyft,Lux Black
20,38.0,3.21,1.0,Lyft,Lux Black XL
6,9.5,3.17,1.0,Uber,UberX
12,19.5,2.01,1.0,Lyft,Lux Black
8,14.0,1.5,1.0,Uber,Black
23,10.5,0.99,1.0,Uber,UberX
2,27.5,1.35,1.0,Uber,Black SUV
2,22.5,2.83,1.0,Lyft,Lux
5,16.5,2.28,1.0,Lyft,Lyft XL
17,6.5,1.03,1.0,Uber,UberPool
12,16.5,1.46,1.0,Lyft,Lux Black
6,16.0,0.49,1.0,Uber,Black
4,10.5,2.63,1.0,Uber,WAV
16,11.5,1.21,1.0,Uber,UberXL
7,7.0,1.38,1.0,Lyft,Lyft
23,7.5,0.68,1.0,Uber,UberX
22,13.5,5.44,1.0,Lyft,Lyft
15,22.5,2.83,1.0,Lyft,Lux Black
13,9.5,2.17,1.0,Uber,WAV
14,9.5,1.8,1.0,Uber,UberPool
18,10.0,2.66,1.0,Uber,UberPool
20,6.5,1.3,1.0,Uber,UberPool
19,3.5,0.62,1.0,Lyft,Shared
4,9.0,2.07,1.0,Lyft,Lyft
10,9.5,2.32,1.0,Uber,UberX
18,7.5,2.61,1.0,Uber,UberPool
2,7.0,1.02,1.0,Lyft,Lyft
19,31.5,2.74,1.0,Uber,Black SUV
22,16.5,1.16,1.0,Lyft,Lux Black
22,19.5,3.29,1.0,Lyft,Lux
10,18.5,2.27,1.0,Uber,Black
18,27.5,1.16,1.0,Uber,Black SUV
20,7.0,0.88,1.0,Lyft,Lyft
12,16.5,1.02,1.0,Lyft,Lux Black
11,18.5,2.32,1.0,Uber,Black
13,21.5,2.25,1.0,Uber,Black
7,10.0,1.46,1.0,Uber,UberPool
14,8.0,1.41,1.0,Uber,WAV
4,22.5,4.56,1.0,Lyft,Lyft XL
8,16.5,2.88,1.0,Uber,UberXL
22,11.5,1.8,1.0,Uber,UberX
11,26.5,3.39,1.0,Uber,Black
2,9.5,0.39,1.0,Uber,UberXL
14,19.5,2.63,1.0,Lyft,Lux
23,26.0,0.82,1.0,Uber,Black SUV
11,26.0,0.89,1.0,Lyft,Lux Black XL
9,22.5,2.23,1.5,Lyft,Lux
3,7.0,0.65,1.0,Lyft,Lyft
0,13.5,1.05,1.25,Lyft,Lyft XL
14,3.0,2.98,1.0,Lyft,Shared
18,27.5,2.82,1.0,Uber,UberXL
7,7.0,0.56,1.0,Uber,UberX
13,31.5,3.04,1.0,Uber,Black SUV
11,22.5,2.57,1.0,Lyft,Lux Black
13,16.5,1.08,1.0,Lyft,Lux Black
16,8.5,1.89,1.0,Uber,UberX
10,9.5,1.96,1.0,Uber,UberX
19,5.0,1.86,1.0,Lyft,Shared
4,32.5,3.36,1.0,Lyft,Lux Black XL
23,8.5,2.19,1.0,Uber,UberX
22,5.0,1.23,1.0,Lyft,Shared
13,13.5,2.38,1.0,Lyft,Lyft XL
0,33.0,3.39,1.0,Uber,Black SUV
14,4.5,0.63,1.0,Uber,UberPool
22,10.5,0.72,1.0,Lyft,Lux
14,10.5,3.05,1.0,Uber,UberX
22,11.5,2.58,1.0,Uber,UberX
9,26.0,1.08,1.0,Uber,Black SUV
15,7.5,0.62,1.0,Uber,UberX
10,16.5,2.09,1.0,Lyft,Lux
15,19.5,2.38,1.0,Lyft,Lux
11,16.0,1.41,1.0,Uber,UberXL
17,13.5,4.83,1.0,Lyft,Lyft
4,35.0,2.62,1.0,Uber,Black SUV
10,5.0,1.93,1.0,Lyft,Shared
11,35.0,3.53,1.0,Uber,Black SUV
6,7.5,1.04,1.0,Uber,UberPool
8,22.5,1.5,1.0,Lyft,Lux Black
0,17.5,1.94,1.0,Uber,Black
11,19.5,3.07,1.0,Lyft,Lyft XL
12,8.5,0.62,1.0,Uber,UberX
1,13.5,1.26,1.0,Lyft,Lux
7,6.5,1.57,1.0,Uber,UberPool
23,13.5,1.37,1.0,Lyft,Lyft XL
5,6.5,0.98,1.0,Uber,UberX
1,16.5,2.01,1.0,Lyft,Lux
19,27.5,0.68,1.0,Lyft,Lux Black XL
4,5.0,1.0,1.0,Lyft,Shared
0,7.0,1.01,1.0,Lyft,Lyft
9,16.5,2.92,1.0,Lyft,Lyft XL
15,8.5,0.35,1.0,Uber,UberXL
12,40.5,4.4,1.0,Uber,Black SUV
22,8.5,1.04,1.0,Uber,WAV
1,9.5,1.16,1.0,Uber,WAV
1,10.5,2.04,1.0,Uber,WAV
10,13.0,1.5,1.0,Uber,UberXL
20,10.5,1.22,1.0,Uber,UberXL
19,9.5,1.41,1.0,Uber,UberX
17,19.5,2.64,1.0,Lyft,Lyft XL
7,7.0,2.39,1.0,Lyft,Shared
19,30.0,1.72,1.0,Lyft,Lux Black XL
1,8.5,1.35,1.0,Uber,UberX
3,22.5,2.14,1.0,Lyft,Lux Black
1,24.0,3.39,1.0,Uber,Black
2,7.0,4.7,1.0,Lyft,Shared
23,9.0,2.38,1.0,Uber,UberX
16,9.5,1.04,1.0,Uber,UberX
12,11.0,2.62,1.0,Uber,UberPool
12,16.5,1.72,1.0,Lyft,Lux
21,26.5,1.57,1.0,Uber,Black SUV
21,7.0,2.87,1.0,Lyft,Shared
18,11.5,0.63,1.0,Uber,UberXL
18,10.5,1.5,1.0,Lyft,Lyft XL
9,33.0,3.07,1.0,Uber,Black SUV
3,7.5,0.61,1.0,Uber,UberX
4,34.0,3.07,1.0,Lyft,Lux Black XL
12,7.0,2.07,1.0,Lyft,Shared
20,34.0,1.22,1.25,Lyft,Lux Black XL
23,7.0,3.04,1.0,Lyft,Shared
16,25.0,3.15,1.0,Uber,Black
12,17.5,1.34,1.0,Uber,Black
2,3.0,1.06,1.0,Lyft,Shared
6,16.5,0.74,1.0,Lyft,Lux Black
5,11.0,3.22,1.0,Lyft,Lyft
6,23.0,2.5,1.0,Uber,Black
18,28.5,2.8,1.0,Uber,Black SUV
18,15.0,0.55,1.0,Uber,Black
20,9.5,2.98,1.0,Uber,WAV
19,19.5,3.11,1.25,Lyft,Lyft XL
3,27.5,1.45,1.0,Lyft,Lux Black XL
11,19.5,2.29,1.0,Lyft,Lux
9,16.5,0.54,1.0,Lyft,Lux Black
23,13.5,1.79,1.0,Lyft,Lyft XL
6,8.5,1.61,1.0,Uber,UberX
16,26.0,2.83,1.0,Lyft,Lux Black
12,22.5,2.41,1.0,Lyft,Lux Black
7,13.5,1.47,1.0,Lyft,Lyft XL
2,16.5,3.09,1.0,Lyft,Lyft XL
4,27.5,1.82,1.0,Lyft,Lux Black XL
15,5.0,3.2,1.0,Lyft,Shared
0,17.5,2.98,1.0,Uber,UberXL
3,7.0,1.28,1.0,Lyft,Lyft
7,16.5,2.68,1.0,Lyft,Lyft XL
20,27.5,1.77,1.0,Lyft,Lux Black XL
9,16.5,3.11,1.0,Lyft,Lyft XL
8,32.5,3.07,1.0,Uber,Black SUV
18,13.5,1.01,1.0,Lyft,Lux
15,11.5,3.41,1.0,Uber,UberX
6,12.0,1.5,1.0,Uber,UberXL
22,16.5,2.96,1.0,Lyft,Lyft XL
20,7.0,2.35,1.0,Lyft,Shared
2,34.5,3.08,1.0,Uber,Black SUV
22,16.5,0.43,1.0,Lyft,Lux Black
10,7.0,3.0,1.0,Lyft,Shared
18,22.5,2.85,1.0,Lyft,Lux
19,20.5,2.17,1.0,Uber,Black
15,9.0,2.43,1.0,Lyft,Lyft
0,16.0,7.46,1.0,Uber,UberX
20,21.5,4.42,1.0,Uber,UberXL
16,10.5,0.61,1.0,Uber,UberXL
19,7.0,1.09,1.0,Lyft,Lyft
19,9.0,1.04,1.0,Uber,WAV
13,18.5,3.05,1.0,Uber,UberXL
19,7.0,3.17,1.0,Lyft,Shared
15,9.0,2.46,1.0,Lyft,Lyft
23,26.0,1.17,1.0,Lyft,Lux Black XL
0,16.5,2.36,1.0,Lyft,Lux
2,10.5,0.68,1.0,Lyft,Lyft XL
7,25.0,7.24,1.0,Uber,UberXL
19,19.5,1.41,1.0,Lyft,Lux Black
12,26.0,3.39,1.0,Uber,Black
1,10.5,2.32,1.0,Uber,UberX
21,38.5,4.33,1.0,Lyft,Lux Black
10,10.5,0.55,1.0,Lyft,Lyft XL
5,6.5,1.47,1.0,Uber,UberPool
21,14.0,2.14,1.0,Uber,UberXL
22,10.5,3.3,1.0,Uber,UberX
13,10.5,3.05,1.0,Uber,WAV
2,7.0,1.09,1.0,Lyft,Lyft
13,22.5,2.46,1.0,Lyft,Lux Black
4,26.0,1.21,1.0,Uber,Black SUV
17,33.5,2.84,1.0,Uber,Black SUV
10,8.5,2.86,1.0,Uber,UberX
11,11.0,2.78,1.0,Lyft,Lyft
20,15.0,1.14,1.0,Uber,Black
17,27.5,3.0,1.0,Lyft,Lux Black
3,11.5,3.15,1.0,Uber,WAV
4,7.5,1.3,1.0,Uber,UberPool
3,3.0,1.32,1.0,Lyft,Shared
22,22.5,3.07,1.0,Lyft,Lux Black
8,18.5,2.84,1.0,Uber,UberXL
5,15.0,1.22,1.0,Uber,Black
12,24.0,1.71,1.0,Uber,UberXL
1,7.0,3.31,1.0,Lyft,Shared
